Date,www.scotiaitrade.com/en/direct-investing-and-online-trading.html,www.scotiaitrade.com/en/home.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,www.scotiaitrade.com/en/home/open-trading-account.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fees.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade-app-for-mobile.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade-flightdesk.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade-trading-desk.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-account/registered-education-savings-plans-resp.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-account/registered-retirement-income-accounts-rrif.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-account/registered-retirement-savings-accounts-rrsp.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-account/rrsp-contributions-made-easy.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-account/tax-free-savings-accounts-tfsa.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-account/us-friendly.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-account.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/contact-us.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it-happen.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it-happen/how-to-add-funds-transfer-money.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it-happen/how-to-open-an-account-checklist.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it-happen/how-to-place-a-trade-buy-sell-stocks.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/open-a-practice-account.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentielle/commissions-et-frais.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentielle.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentielle/frais-de-comptes-et-autres.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentielle/programmes.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/actions.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/offres-et-programmes-speciaux.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/offres-et-programmes-speciaux/1--pour-une-obligation.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/offres-et-programmes-speciaux/1--pour-une-obligation/1--pour-une-obligation-/-tarifs-pour-les-titres-a-revenu-fixe.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/offres-et-programmes-speciaux/le-iclub-de-scotia-itrade/le-iclub-de-scotia-itrade.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/offres-et-programmes-speciaux/le-iclub-de-scotia-itrade/membre-or.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/offres-et-programmes-speciaux/le-iclub-de-scotia-itrade/membre-platine-du-iclub.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/offres-et-programmes-speciaux/programme-bondebut-de-la-banque-scotia.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-non-enregistres.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-de-personne-morale.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-enregistres.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-enregistres/comptes-d-epargne-libre-d-impot-celi.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-enregistres/comptes-enregistrs-en-dollars-us.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-enregistres/cotiser-a-un-reer-en-toute-simplicite.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-enregistres/fonds-enregistre-de-revenu-de-retraite-ferr.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-enregistres/regimes-enregistrs-dpargne-retraite-reer.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comptes-enregistres/regimes-enregistrs-dpargne-tudes-reee.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de-formulaires.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-fictifs.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/contactez-nous.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/market-holiday-schedule.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-feries.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-des-marches.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/articles/comprendre-le-march-boursier.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/articles/comprendre-le-risque-de-placement.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/investisseur-novice-en-ligne.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers/scotia-itrade-iclub.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers/a-buck-a-bond.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers/a-buck-a-bond/a-buck-a-bond-/-fixed-income-pricing.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/etfs.html,www.scotiaitrade.com/en/home/investment-types-products/etf-exchange-traded-funds.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers/refer-a-friend.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers/scotia-itrade-iclub/gold-iclub-membership.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers/scotia-itrade-iclub/platinum-iclub-membership.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers/scotiabank-startright-program.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/comment-prendre-les-choses-en-main.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/existing-clients.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/account-fees-and-other-fees.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/campaigns/get-up-to-1500-cash-6-99-or-500-free-equity-trades.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/1500-et-une-commission-de-6-99-ou-500.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/holiday-schedule.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/what-s-new/interactive-voice-response-system.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigateur-de-connaissances.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-ressources-ducatives.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-ressources-ducatives/partager-le-chalet-familial.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-library.html,www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/nouveautes.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/how-to-videos.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/campaigns/the-knowledge-navigator.html,www.scotiaitrade.com/en/home/learning-centre/the-knowledge-navigator.html,www.scotiaitrade.com/en/direct-investing-and-online-trading/education/student-bootcamp.html,www.scotiaitrade.com/en/home/learning-centre.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,www.scotiaitrade.com/fr/accueil.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,www.scotiaitrade.com/en/home/learning-centre/forms-library.html,www.scotiaitrade.com/en/home/pricing-fees.html,www.scotiaitrade.com/en/home/learning-centre/how-to-videos.html,www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,www.scotiaitrade.com/en/home/where-to-start.html,www.scotiaitrade.com/en/home/contact-us.html,www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marches.html,www.scotiaitrade.com/fr/accueil/ou-commencer.html,www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,www.scotiaitrade.com/fr/accueil/contactez-nous.html,www.scotiaitrade.com/en/home/open-practice-trading-acccount.html,www.scotiaitrade.com/fr/accueil/types-de-placement/actions.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-feries.html,www.scotiaitrade.com/fr/accueil/offres-et-programmes-speciaux/iclub-de-scotia-itrade.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investissement.avantages-de-la-methode-de-la-moyenne-d-achat.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investissement.comment-elaborer-le-bon-plan-de-placement.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investissement.elaborez-une-strategie-de-sortie.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investissement.guide-pour-debutants.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investissement.reequilibrez-votre-portefeuille.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investissement.regimes-enregistres-d-epargne-etudes-reee.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investissement.strategies-d-epargne-etudes.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investissement.types-de-risque-de-placement-comment-les-gerer.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-les-actions-rapportentt-elles-des-dividendes.html,www.scotiaitrade.com/en/home/trading-account-types/registered/tax-free-savings-accounts-tfsa.html,www.scotiaitrade.com/en/home/learning-centre/faqs/market-holiday-schedule.html,www.scotiaitrade.com/en/home/learning-centre/faqs/holiday-schedule.html,www.scotiaitrade.com/en/home/learning-centre/posts.stocks.how-are-equity-stocks-taxes-in-canada.html,www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-fictif-de-negociation-en-ligne.html,www.scotiaitrade.com/en/home/learning-centre/faqs.html,www.scotiaitrade.com/en/home/winter-offer-ec.html,www.scotiaitrade.com/en/home/winter-offer.html,www.scotiaitrade.com/en/home/special-offers-programs/scotia-itrade-club.html,www.scotiaitrade.com/en/home/winter-offer-triage.html,www.scotiaitrade.com/fr/accueil/comptes.html,www.scotiaitrade.com/fr/accueil/offre-d-hiver-triage.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.les-actions-sont-elles-des-actifs-liquides.html,www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.comment-les-actions-sont-elles-imposees-au-canada.html,www.scotiaitrade.com/en/home/special-offers-programs.html,www.scotiaitrade.com/en/home/investment-types-products/commission-free-etf.html,www.scotiaitrade.com/fr/accueil/types-de-placement/certificats-de-placement-garanti-cpg.html,www.scotiaitrade.com/en/home/why-itrade.html,www.scotiaitrade.com/en/home/why-itrade/powerful-platforms.html,www.scotiaitrade.com/fr/accueil/comptes/comptes-enregistres.html,www.scotiaitrade.com/fr/accueil/comptes/comptes-non-enregistres.html,www.scotiaitrade.com/fr/accueil/plus-de-facons-dinvestir.html
2021-02-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-02-26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.076886577294616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5596235045384406,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-03-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-04-11,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0
